Time,Clonskeagh Totem,Clonskeagh Totem IN,Clonskeagh Totem OUT,Dun Laoghaire @ Peoples Park Cyclist,Dun Laoghaire @ Peoples Park Cyclists IN,Dun Laoghaire @ Peoples Park Cyclists OUT,Dun Laoghaire @ Seapoint Beach Cyclist,Dun Laoghaire @ Seapoint Beach Cyclists IN,Dun Laoghaire @ Seapoint Beach Cyclists OUT,Dun Laoghaire @ York Road Cyclist,Dun Laoghaire @ York Road Cyclists IN,Dun Laoghaire @ York Road Cyclists OUT,Glenageary Cyclist,Glenageary Bikes IN,Glenageary Bikes OUT,Grange Road Totem,N11 Before UCD,N11 Before UCD Cyclist IN,N11 Before UCD Cyclist OUT,N11 Outbound (Montrose),N11 Outbound (Montrose) OUT-Away From City Centre,N11 Outbound (Montrose) IN- Towards City Centre,N11 Totem Inbound,Rock Road Bus Lane,Rock Road Park,Rock Road Park IN,Rock Road Park OUT,Rock Road Totem Inbound,Wyattville Rd - Bicycles From N11,Wyattville Rd - Bicycles Towards N11,Wyattville Rd At Park Gates Cyclist,Wyattville Rd At Park Gates Bikes IN,Wyattville Rd At Park Gates Bikes OUT,Wyattville Road At Steps Cyclist,Wyattville Road At Steps Bikes IN,Wyattville Road At Steps Bikes OUT
"Oct 20, 2022 11:00 PM",24,6,18,10,4,6,9,6,3,3,1,2,0,0,0,3,8,5,3,8,8,0,4,,2,2,0,4,0,1,1,1,0,,,
"Oct 21, 2022 12:00 AM",21,6,15,0,0,0,0,0,0,2,1,1,0,0,0,2,2,1,1,2,2,0,1,,2,2,0,5,0,0,0,0,0,,,
"Oct 21, 2022 1:00 AM",6,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,4,1,3,3,3,0,0,,2,2,0,3,0,0,0,0,0,,,
"Oct 21, 2022 2:00 AM",5,3,2,0,0,0,6,5,1,4,4,0,0,0,0,0,3,0,3,0,0,0,0,,2,2,0,0,0,0,1,0,1,,,
"Oct 21, 2022 3:00 AM",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,,0,0,0,0,0,0,0,0,0,,,
"Oct 21, 2022 4:00 AM",4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,,0,0,0,1,0,0,1,1,0,,,
"Oct 21, 2022 5:00 AM",5,3,2,4,2,2,4,3,1,5,3,2,0,0,0,1,6,6,0,0,0,0,5,,1,1,0,6,0,0,0,0,0,,,
"Oct 21, 2022 6:00 AM",28,12,16,7,2,5,11,5,6,11,4,7,0,0,0,2,13,13,0,6,5,1,13,,5,2,3,18,0,2,0,0,0,,,
"Oct 21, 2022 7:00 AM",88,60,28,17,5,12,35,14,21,23,6,17,0,0,0,8,42,42,0,13,10,3,36,,14,3,11,62,1,2,4,4,0,,,
"Oct 21, 2022 8:00 AM",171,128,43,37,9,28,82,24,58,49,13,36,0,0,0,23,92,89,3,27,21,6,77,,44,14,30,115,5,1,13,11,2,,,
"Oct 21, 2022 9:00 AM",79,60,19,22,5,17,48,18,30,30,18,12,0,0,0,7,48,48,0,15,9,6,28,,22,10,12,26,2,3,1,1,0,,,
"Oct 21, 2022 10:00 AM",45,27,18,13,4,9,14,6,8,9,4,5,0,0,0,5,14,14,0,5,5,0,12,,7,5,2,12,0,1,0,0,0,,,
"Oct 21, 2022 11:00 AM",34,19,15,7,4,3,10,6,4,10,7,3,0,0,0,2,15,12,3,5,5,0,5,,3,1,2,7,1,1,2,2,0,,,
"Oct 21, 2022 12:00 PM",52,29,23,15,4,11,17,10,7,15,9,6,0,0,0,3,21,18,3,11,10,1,12,,8,5,3,9,0,2,1,1,0,,,
"Oct 21, 2022 1:00 PM",94,44,50,25,14,11,36,23,13,26,15,11,0,0,0,9,28,25,3,20,16,4,22,,17,8,9,21,3,4,8,2,6,,,
"Oct 21, 2022 2:00 PM",75,38,37,15,8,7,35,19,16,19,10,9,0,0,0,10,16,11,5,20,19,1,8,,18,14,4,15,3,3,5,2,3,,,
"Oct 21, 2022 3:00 PM",81,35,46,22,17,5,38,23,15,24,19,5,0,0,0,8,23,16,7,25,19,6,15,,23,13,10,30,1,2,6,5,1,,,
"Oct 21, 2022 4:00 PM",97,28,69,47,28,19,58,37,21,50,29,21,0,0,0,29,24,22,2,33,30,3,20,,29,20,9,31,8,2,6,5,1,,,
"Oct 21, 2022 5:00 PM",149,42,107,59,38,21,56,41,15,45,32,13,0,0,0,19,22,18,4,48,47,1,14,,30,24,6,34,3,5,7,2,5,,,
"Oct 21, 2022 6:00 PM",123,40,83,24,14,10,49,32,17,35,20,15,0,0,0,30,22,16,6,38,37,1,13,,22,15,7,32,6,3,3,1,2,,,
"Oct 21, 2022 7:00 PM",80,24,56,18,16,2,33,22,11,20,12,8,0,0,0,5,11,9,2,23,21,2,9,,16,13,3,21,5,2,7,6,1,,,
"Oct 21, 2022 8:00 PM",49,26,23,8,6,2,11,5,6,5,3,2,0,0,0,7,7,7,0,12,12,0,10,,6,6,0,6,2,1,2,2,0,,,
"Oct 21, 2022 9:00 PM",26,5,21,6,6,0,11,4,7,7,4,3,0,0,0,4,7,4,3,7,6,1,3,,3,2,1,10,1,1,3,0,3,,,
"Oct 21, 2022 10:00 PM",25,12,13,7,3,4,9,2,7,9,3,6,0,0,0,1,5,3,2,6,5,1,2,,2,0,2,9,0,2,1,0,1,,,
"Oct 21, 2022 11:00 PM",20,5,15,3,2,1,8,3,5,6,3,3,0,0,0,2,4,3,1,4,3,1,4,,2,0,2,4,0,0,0,0,0,,,
"Oct 22, 2022 12:00 AM",15,4,11,0,0,0,2,2,0,4,2,2,0,0,0,0,1,1,0,5,4,1,1,,2,1,1,3,0,0,1,1,0,,,
"Oct 22, 2022 1:00 AM",8,2,6,0,0,0,4,4,0,0,0,0,0,0,0,3,3,3,0,3,3,0,3,,3,3,0,3,1,0,0,0,0,,,
"Oct 22, 2022 2:00 AM",5,0,5,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,,0,0,0,1,0,0,0,0,0,,,
"Oct 22, 2022 3:00 AM",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,1,0,1,0,0,0,,,
"Oct 22, 2022 4:00 AM",3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,2,,0,0,0,0,0,0,0,0,0,,,
"Oct 22, 2022 5:00 AM",1,0,1,1,1,0,2,1,1,2,1,1,0,0,0,0,2,2,0,1,1,0,2,,0,0,0,1,0,0,0,0,0,,,
"Oct 22, 2022 6:00 AM",8,5,3,1,1,0,5,4,1,2,1,1,0,0,0,1,1,1,0,2,2,0,1,,0,0,0,4,1,0,0,0,0,,,
"Oct 22, 2022 7:00 AM",18,12,6,9,7,2,12,10,2,13,12,1,0,0,0,3,11,10,1,4,4,0,7,,4,3,1,17,1,1,1,1,0,,,
"Oct 22, 2022 8:00 AM",39,22,17,58,38,20,54,35,19,50,40,10,0,0,0,6,15,14,1,5,4,1,15,,10,8,2,15,2,4,3,1,2,,,
"Oct 22, 2022 9:00 AM",59,34,25,64,33,31,79,46,33,52,36,16,0,0,0,10,23,22,1,15,10,5,21,,35,23,12,31,5,7,7,4,3,,,
"Oct 22, 2022 10:00 AM",63,35,28,97,47,50,146,90,56,91,56,35,0,0,0,11,24,23,1,15,13,2,21,,64,48,16,28,3,8,2,1,1,,,
"Oct 22, 2022 11:00 AM",90,52,38,123,67,56,178,104,74,122,78,44,0,0,0,11,38,35,3,16,14,2,29,,73,48,25,50,5,6,5,4,1,,,
"Oct 22, 2022 12:00 PM",82,38,44,142,63,79,192,95,97,132,69,63,0,0,0,25,31,29,2,16,14,2,28,,68,33,35,51,4,6,9,6,3,,,
"Oct 22, 2022 1:00 PM",72,32,40,109,52,57,131,50,81,102,42,60,0,0,0,17,20,17,3,14,12,2,15,,71,30,41,50,5,10,14,10,4,,,
"Oct 22, 2022 2:00 PM",61,37,24,99,50,49,149,74,75,92,50,42,0,0,0,23,25,17,8,17,16,1,14,,67,36,31,36,10,4,14,8,6,,,
"Oct 22, 2022 3:00 PM",87,45,42,102,62,40,115,59,56,95,60,35,0,0,0,52,30,28,2,12,11,1,22,,53,23,30,35,6,4,9,9,0,,,
"Oct 22, 2022 4:00 PM",89,60,29,105,56,49,129,61,68,101,51,50,0,0,0,31,25,24,1,18,16,2,22,,62,38,24,44,7,1,7,6,1,,,
"Oct 22, 2022 5:00 PM",49,23,26,62,32,30,73,33,40,63,25,38,0,0,0,27,26,18,8,18,15,3,18,,39,17,22,24,7,1,11,6,5,,,
"Oct 22, 2022 6:00 PM",49,17,32,41,15,26,37,11,26,34,16,18,0,0,0,21,14,10,4,10,10,0,10,,10,4,6,16,6,2,8,6,2,,,
"Oct 22, 2022 7:00 PM",66,23,43,10,4,6,20,9,11,14,5,9,0,0,0,15,9,7,2,17,15,2,7,,6,5,1,12,1,2,1,1,0,,,
"Oct 22, 2022 8:00 PM",55,27,28,14,10,4,15,8,7,12,6,6,0,0,0,2,9,9,0,13,10,3,9,,6,4,2,14,1,1,3,1,2,,,
"Oct 22, 2022 9:00 PM",26,6,20,11,7,4,11,5,6,15,8,7,0,0,0,5,5,5,0,1,1,0,6,,3,1,2,6,0,1,3,3,0,,,
"Oct 22, 2022 10:00 PM",17,7,10,4,2,2,8,3,5,7,3,4,0,0,0,3,4,4,0,2,2,0,4,,6,4,2,7,1,1,1,1,0,,,
"Oct 22, 2022 11:00 PM",20,7,13,8,7,1,4,3,1,1,1,0,0,0,0,3,9,9,0,3,3,0,7,,7,6,1,2,1,0,0,0,0,,,
"Oct 23, 2022 12:00 AM",18,4,14,0,0,0,3,1,2,4,1,3,0,0,0,2,2,2,0,4,3,1,1,,0,0,0,4,1,0,0,0,0,,,
"Oct 23, 2022 1:00 AM",15,3,12,5,4,1,5,3,2,6,4,2,0,0,0,0,3,1,2,1,1,0,1,,4,4,0,3,0,0,2,2,0,,,
"Oct 23, 2022 2:00 AM",7,3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2,1,1,1,0,2,,1,1,0,5,0,0,0,0,0,,,
"Oct 23, 2022 3:00 AM",6,0,6,0,0,0,1,0,1,1,1,0,0,0,0,2,0,0,0,2,2,0,0,,0,0,0,2,0,1,0,0,0,,,
"Oct 23, 2022 4:00 AM",2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,,1,1,0,0,0,0,0,0,0,,,
"Oct 23, 2022 5:00 AM",2,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,2,2,0,1,1,0,2,,0,0,0,2,0,0,0,0,0,,,
"Oct 23, 2022 6:00 AM",5,2,3,0,0,0,3,2,1,1,1,0,0,0,0,2,1,0,1,2,2,0,1,,0,0,0,3,0,0,0,0,0,,,
"Oct 23, 2022 7:00 AM",15,8,7,5,2,3,6,4,2,4,2,2,0,0,0,1,7,7,0,2,2,0,6,,2,1,1,7,1,2,2,2,0,,,
"Oct 23, 2022 8:00 AM",14,9,5,21,10,11,24,18,6,21,15,6,0,0,0,3,9,9,0,1,0,1,7,,13,9,4,12,1,0,1,1,0,,,
"Oct 23, 2022 9:00 AM",14,8,6,17,7,10,22,10,12,16,10,6,0,0,0,2,5,5,0,3,3,0,5,,8,2,6,4,0,1,2,1,1,,,
"Oct 23, 2022 10:00 AM",15,7,8,25,9,16,18,9,9,25,13,12,0,0,0,3,6,3,3,2,1,1,2,,8,3,5,11,0,1,0,0,0,,,
"Oct 23, 2022 11:00 AM",29,21,8,25,11,14,33,21,12,15,11,4,0,0,0,10,11,11,0,3,2,1,10,,9,8,1,11,0,0,1,1,0,,,
"Oct 23, 2022 12:00 PM",40,26,14,76,40,36,68,45,23,44,26,18,0,0,0,12,11,10,1,10,8,2,11,,31,23,8,24,6,0,0,0,0,,,
"Oct 23, 2022 1:00 PM",47,20,27,75,43,32,105,58,47,60,39,21,0,0,0,22,19,18,1,14,14,0,13,,48,27,21,31,6,4,3,3,0,,,
"Oct 23, 2022 2:00 PM",45,30,15,114,60,54,113,69,44,88,53,35,0,0,0,26,19,18,1,13,9,4,11,,55,28,27,28,6,2,12,8,4,,,
"Oct 23, 2022 3:00 PM",50,28,22,154,84,70,151,80,71,137,80,57,0,0,0,34,20,19,1,7,7,0,13,,62,44,18,26,5,6,8,5,3,,,
"Oct 23, 2022 4:00 PM",57,28,29,117,45,72,119,54,65,98,45,53,0,0,0,32,23,22,1,13,13,0,23,,42,19,23,30,6,3,7,6,1,,,
"Oct 23, 2022 5:00 PM",61,27,34,93,39,54,87,35,52,82,31,51,0,0,0,19,20,16,4,21,17,4,14,,44,9,35,21,6,3,7,4,3,,,
"Oct 23, 2022 6:00 PM",72,32,40,41,21,20,50,23,27,36,15,21,0,0,0,4,15,12,3,13,12,1,10,,16,7,9,20,1,2,4,1,3,,,
"Oct 23, 2022 7:00 PM",50,19,31,14,6,8,16,7,9,12,6,6,0,0,0,2,6,5,1,11,11,0,4,,6,5,1,11,0,0,0,0,0,,,
"Oct 23, 2022 8:00 PM",24,7,17,9,6,3,22,9,13,16,10,6,0,0,0,3,9,9,0,10,9,1,9,,2,0,2,11,2,1,1,1,0,,,
"Oct 23, 2022 9:00 PM",15,4,11,6,4,2,10,3,7,6,4,2,0,0,0,4,10,10,0,6,6,0,10,,1,1,0,10,3,0,6,2,4,,,
"Oct 23, 2022 10:00 PM",10,6,4,4,3,1,4,1,3,7,3,4,0,0,0,2,9,8,1,1,1,0,8,,3,2,1,3,0,0,2,0,2,,,
"Oct 23, 2022 11:00 PM",11,3,8,4,2,2,4,2,2,3,2,1,0,0,0,1,2,2,0,0,0,0,3,,3,1,2,1,0,0,1,0,1,,,
"Oct 24, 2022 12:00 AM",7,2,5,0,0,0,1,1,0,2,0,2,0,0,0,1,3,3,0,2,2,0,0,,2,1,1,3,0,1,0,0,0,,,
"Oct 24, 2022 1:00 AM",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,,0,0,0,0,0,0,0,0,0,,,
"Oct 24, 2022 2:00 AM",3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,,0,0,0,0,0,0,0,0,0,,,
"Oct 24, 2022 3:00 AM",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,
"Oct 24, 2022 4:00 AM",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,,0,0,0,1,0,0,0,0,0,,,
"Oct 24, 2022 5:00 AM",9,5,4,1,0,1,3,1,2,2,1,1,0,0,0,1,7,7,0,3,2,1,7,,2,0,2,8,0,1,0,0,0,,,
"Oct 24, 2022 6:00 AM",61,41,20,10,4,6,23,8,15,13,5,8,0,0,0,4,21,21,0,7,4,3,21,,6,1,5,40,1,1,1,1,0,,,
"Oct 24, 2022 7:00 AM",127,87,40,53,16,37,74,17,57,45,17,28,0,0,0,9,79,79,0,20,19,1,72,,27,9,18,120,3,2,10,10,0,,,
"Oct 24, 2022 8:00 AM",282,223,59,109,32,77,174,56,118,126,47,79,0,0,0,56,196,195,1,43,30,13,145,,88,21,67,211,5,7,13,10,3,,,
"Oct 24, 2022 9:00 AM",177,149,28,77,32,45,90,50,40,93,58,35,0,0,0,24,110,108,2,24,16,8,80,,51,26,25,72,4,4,6,5,1,,,
"Oct 24, 2022 10:00 AM",80,57,23,40,11,29,61,32,29,39,15,24,0,0,0,11,64,63,1,9,6,3,33,,22,12,10,27,1,1,3,0,3,,,
"Oct 24, 2022 11:00 AM",62,35,27,45,18,27,61,28,33,35,17,18,0,0,0,12,28,24,4,17,15,2,17,,20,12,8,21,1,4,5,5,0,,,
"Oct 24, 2022 12:00 PM",81,45,36,43,19,24,74,39,35,49,24,25,0,0,0,11,45,41,4,11,8,3,29,,30,15,15,23,5,1,3,1,2,,,
"Oct 24, 2022 1:00 PM",81,43,38,51,29,22,73,38,35,49,25,24,0,0,0,12,23,16,7,34,29,5,12,,31,14,17,22,2,4,3,1,2,,,
"Oct 24, 2022 2:00 PM",68,25,43,46,23,23,63,30,33,61,39,22,0,0,0,14,31,26,5,18,18,0,15,,28,17,11,20,3,2,6,3,3,,,
"Oct 24, 2022 3:00 PM",104,44,60,58,39,19,64,44,20,48,31,17,0,0,0,14,30,20,10,37,30,7,11,,22,15,7,39,2,1,6,5,1,,,
"Oct 24, 2022 4:00 PM",150,57,93,49,31,18,87,55,32,66,43,23,0,0,0,28,32,23,9,53,46,7,19,,48,30,18,39,9,4,7,4,3,,,
"Oct 24, 2022 5:00 PM",248,69,179,86,52,34,128,72,56,102,55,47,0,0,0,28,51,34,17,122,118,4,31,,62,44,18,62,8,8,5,2,3,,,
"Oct 24, 2022 6:00 PM",202,35,167,71,54,17,128,92,36,93,58,35,0,0,0,28,38,27,11,112,109,3,18,,68,54,14,44,2,4,9,6,3,,,
"Oct 24, 2022 7:00 PM",131,32,99,43,30,13,62,39,23,46,26,20,0,0,0,18,42,28,14,55,50,5,24,,36,29,7,26,5,6,4,2,2,,,
"Oct 24, 2022 8:00 PM",68,16,52,15,10,5,31,17,14,26,11,15,0,0,0,10,17,11,6,27,26,1,10,,15,11,4,24,2,2,5,2,3,,,
"Oct 24, 2022 9:00 PM",56,12,44,10,8,2,20,13,7,11,5,6,0,0,0,8,6,5,1,16,16,0,3,,11,7,4,13,6,2,4,2,2,,,
"Oct 24, 2022 10:00 PM",46,10,36,9,5,4,6,2,4,9,3,6,0,0,0,2,11,6,5,18,17,1,6,,2,1,1,10,1,1,1,0,1,,,
"Oct 24, 2022 11:00 PM",13,6,7,0,0,0,5,5,0,1,1,0,0,0,0,5,5,3,2,14,13,1,4,,2,1,1,4,1,1,0,0,0,,,
"Oct 25, 2022 12:00 AM",9,4,5,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,3,3,0,0,,0,0,0,3,1,0,2,1,1,,,
"Oct 25, 2022 1:00 AM",2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,,,
"Oct 25, 2022 2:00 AM",3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,,1,1,0,0,0,0,0,0,0,,,
"Oct 25, 2022 3:00 AM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1,2,,,
"Oct 25, 2022 4:00 AM",4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,1,0,0,0,3,,0,0,0,1,0,0,0,0,0,,,
"Oct 25, 2022 5:00 AM",15,12,3,4,1,3,7,3,4,5,1,4,0,0,0,2,7,7,0,1,0,1,5,,3,1,2,9,0,1,0,0,0,,,
"Oct 25, 2022 6:00 AM",57,35,22,17,7,10,23,9,14,19,12,7,0,0,0,4,21,21,0,10,8,2,21,,9,2,7,31,0,4,0,0,0,,,
"Oct 25, 2022 7:00 AM",153,106,47,42,12,30,74,16,58,45,16,29,0,0,0,20,94,92,2,23,20,3,89,,41,13,28,130,4,6,10,9,1,,,
"Oct 25, 2022 8:00 AM",354,280,74,109,27,82,184,56,128,128,44,84,0,0,0,38,238,236,2,52,38,14,191,,100,26,74,237,9,7,13,10,3,,,
"Oct 25, 2022 9:00 AM",163,142,21,54,19,35,92,38,54,74,38,36,0,0,0,15,126,122,4,23,18,5,83,,53,20,33,70,6,5,4,2,2,,,
"Oct 25, 2022 10:00 AM",88,71,17,38,15,23,47,23,24,43,19,24,0,0,0,10,54,54,0,14,7,7,34,,25,14,11,31,0,3,3,3,0,,,
"Oct 25, 2022 11:00 AM",65,44,21,46,28,18,57,33,24,40,27,13,0,0,0,10,37,33,4,12,11,1,14,,31,13,18,26,4,5,4,4,0,,,
"Oct 25, 2022 12:00 PM",67,34,33,45,20,25,74,37,37,50,23,27,0,0,0,7,37,33,4,19,16,3,20,,20,14,6,36,0,4,2,0,2,,,
"Oct 25, 2022 1:00 PM",85,45,40,37,21,16,73,37,36,43,22,21,0,0,0,18,35,29,6,28,25,3,23,,40,27,13,23,7,3,7,6,1,,,
"Oct 25, 2022 2:00 PM",89,38,51,56,28,28,61,29,32,47,28,19,0,0,0,25,31,29,2,28,24,4,20,,39,20,19,25,3,0,7,5,2,,,
"Oct 25, 2022 3:00 PM",131,41,90,32,19,13,63,37,26,39,17,22,0,0,0,16,39,27,12,32,30,2,26,,40,23,17,31,3,0,7,5,2,,,
"Oct 25, 2022 4:00 PM",178,59,119,35,26,9,63,44,19,53,33,20,0,0,0,26,34,23,11,71,66,5,19,,45,36,9,57,3,1,4,3,1,,,
"Oct 25, 2022 5:00 PM",265,52,213,54,43,11,113,79,34,81,52,29,0,0,0,29,61,46,15,119,118,1,41,,80,58,22,53,5,2,5,1,4,,,
"Oct 25, 2022 6:00 PM",227,43,184,49,46,3,112,88,24,60,48,12,0,0,0,15,47,31,16,137,131,6,27,,64,55,9,49,6,2,6,4,2,,,
"Oct 25, 2022 7:00 PM",95,22,73,17,13,4,26,19,7,18,13,5,0,0,0,13,18,10,8,47,42,5,6,,24,17,7,22,0,0,2,1,1,,,
"Oct 25, 2022 8:00 PM",61,18,43,6,5,1,12,8,4,9,3,6,0,0,0,3,13,4,9,25,25,0,5,,7,5,2,15,3,0,0,0,0,,,
"Oct 25, 2022 9:00 PM",51,11,40,3,2,1,2,1,1,3,2,1,0,0,0,5,4,2,2,10,10,0,1,,3,3,0,4,1,0,4,1,3,,,
"Oct 25, 2022 10:00 PM",24,6,18,3,3,0,4,2,2,2,2,0,0,0,0,5,6,3,3,7,6,1,3,,1,1,0,2,0,0,4,3,1,,,
"Oct 25, 2022 11:00 PM",12,4,8,0,0,0,1,1,0,2,1,1,0,0,0,0,2,0,2,3,3,0,0,,1,1,0,1,0,0,3,3,0,,,
"Oct 26, 2022 12:00 AM",8,3,5,0,0,0,1,1,0,1,1,0,0,0,0,2,2,1,1,1,1,0,1,,1,1,0,1,0,0,0,0,0,,,
"Oct 26, 2022 1:00 AM",5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,,1,1,0,0,0,0,0,0,0,,,
"Oct 26, 2022 2:00 AM",3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,
"Oct 26, 2022 3:00 AM",0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,
"Oct 26, 2022 4:00 AM",3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,,,
"Oct 26, 2022 5:00 AM",8,6,2,0,0,0,1,1,0,1,1,0,0,0,0,0,4,4,0,1,0,1,2,,2,1,1,4,0,0,0,0,0,,,
"Oct 26, 2022 6:00 AM",38,25,13,8,0,8,11,3,8,7,2,5,0,0,0,4,13,13,0,7,6,1,14,,4,2,2,35,0,1,0,0,0,,,
"Oct 26, 2022 7:00 AM",133,91,42,35,11,24,69,19,50,42,17,25,0,0,0,16,79,79,0,23,19,4,72,,28,9,19,110,0,2,13,12,1,,,
"Oct 26, 2022 8:00 AM",341,272,69,87,19,68,141,50,91,105,38,67,0,0,0,26,216,212,4,47,40,7,181,,94,27,67,208,6,8,18,16,2,,,
"Oct 26, 2022 9:00 AM",160,134,26,57,18,39,85,37,48,69,45,24,0,0,0,20,99,98,1,24,12,12,62,,58,25,33,59,7,7,8,6,2,,,
"Oct 26, 2022 10:00 AM",80,57,23,39,12,27,42,25,17,24,11,13,0,0,0,15,40,40,0,12,7,5,23,,21,12,9,24,1,0,3,3,0,,,
"Oct 26, 2022 11:00 AM",50,33,17,48,23,25,55,25,30,46,22,24,0,0,0,9,38,34,4,15,10,5,16,,25,11,14,14,2,2,5,4,1,,,
"Oct 26, 2022 12:00 PM",56,32,24,54,23,31,70,37,33,49,25,24,0,0,0,10,35,29,6,15,12,3,13,,31,20,11,31,0,1,3,2,1,,,
"Oct 26, 2022 1:00 PM",90,43,47,48,25,23,81,39,42,49,29,20,0,0,0,15,31,27,4,26,20,6,15,,39,23,16,29,2,4,7,5,2,,,
"Oct 26, 2022 2:00 PM",91,44,47,38,24,14,55,27,28,34,21,13,0,0,0,17,17,10,7,19,17,2,5,,27,11,16,27,2,4,8,4,4,,,
"Oct 26, 2022 3:00 PM",101,34,67,38,22,16,57,29,28,43,24,19,0,0,0,16,37,31,6,38,31,7,25,,29,17,12,26,5,1,11,4,7,,,
"Oct 26, 2022 4:00 PM",147,44,103,50,27,23,84,46,38,69,39,30,0,0,0,21,35,20,15,40,35,5,21,,44,28,16,42,6,1,8,6,2,,,
"Oct 26, 2022 5:00 PM",259,65,194,63,45,18,122,79,43,71,42,29,0,0,0,73,48,32,16,111,106,5,33,,76,61,15,53,7,8,5,3,2,,,
"Oct 26, 2022 6:00 PM",238,52,186,47,39,8,103,76,27,73,52,21,0,0,0,37,49,37,12,105,100,5,32,,68,57,11,32,1,7,7,5,2,,,
"Oct 26, 2022 7:00 PM",137,40,97,28,23,5,66,46,20,34,23,11,0,0,0,14,30,17,13,54,52,2,14,,31,24,7,26,4,4,6,3,3,,,
"Oct 26, 2022 8:00 PM",83,23,60,22,17,5,33,24,9,28,19,9,0,0,0,4,23,19,4,30,28,2,20,,18,12,6,18,1,2,4,3,1,,,
"Oct 26, 2022 9:00 PM",65,14,51,17,11,6,22,12,10,19,11,8,0,0,0,5,17,12,5,23,20,3,9,,7,5,2,13,6,0,3,1,2,,,
"Oct 26, 2022 10:00 PM",59,14,45,13,12,1,17,11,6,14,9,5,0,0,0,2,15,9,6,21,20,1,9,,6,5,1,9,1,1,0,0,0,,,
"Oct 26, 2022 11:00 PM",17,6,11,4,2,2,5,3,2,6,3,3,0,0,0,2,4,3,1,10,9,1,3,,4,3,1,3,0,0,0,0,0,,,
"Oct 27, 2022 12:00 AM",7,0,7,0,0,0,2,2,0,1,1,0,0,0,0,0,1,1,0,2,2,0,0,,2,1,1,0,0,2,0,0,0,,,
"Oct 27, 2022 1:00 AM",3,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,4,1,0,,0,0,0,3,1,0,1,1,0,,,
"Oct 27, 2022 2:00 AM",3,1,2,0,0,0,1,1,0,3,2,1,0,0,0,0,1,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,,
"Oct 27, 2022 3:00 AM",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,
"Oct 27, 2022 4:00 AM",3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,2,,0,0,0,0,0,0,1,1,0,,,
"Oct 27, 2022 5:00 AM",7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,6,4,2,4,,2,1,1,5,1,0,0,0,0,,,
"Oct 27, 2022 6:00 AM",38,21,17,6,2,4,11,3,8,10,4,6,0,0,0,8,19,19,0,8,6,2,20,,6,0,6,21,0,1,0,0,0,,,
"Oct 27, 2022 7:00 AM",124,82,42,24,5,19,45,6,39,30,10,20,0,0,0,13,70,67,3,19,19,0,59,,27,9,18,97,2,3,9,9,0,,,
"Oct 27, 2022 8:00 AM",286,230,56,72,19,53,130,44,86,89,31,58,0,0,0,25,178,176,2,53,42,11,139,,71,18,53,185,4,5,16,14,2,,,
"Oct 27, 2022 9:00 AM",150,123,27,42,12,30,68,30,38,46,25,21,0,0,0,13,110,109,1,25,19,6,66,,38,16,22,59,4,2,3,3,0,,,
